10000.48607537723,1424.418798881092,.1072720558981588E-003,-.3244156728099626E-009,.9612125535458848E-010,-.2158313281428923E-010,.7840796454584441E-009,-.5600992224904538E-009,.6788984590251389E-009
10000.48607537723,1450.581201118911,.1034242083142229E-003,.1883357242895933E-009,.1140151779341157E-008,-.1346968303729377E-008,.1406604476762693E-008,.1361490610216264E-008,-.3805257375558167E-009
10000.48607537723,1474.481261339574,.1218448774164112E-003,-.1482331322914066E-008,-.2121553735101203E-008,.3155395190192887E-008,.8155887321859880E-010,-.8403944048829252E-009,.1306385819923129E-008
10000.48607537723,1491.983759281850,.1559301119491030E-003,-.6169241616323263E-009,.1174050556116405E-008,-.1307485724557154E-008,.2561190684065185E-008,.4073055158734038E-008,-.6793873982083463E-008
10000.48607537723,1499.999999999997,.1771503273387977E-002,.1132998344330157E-006,.3511851202832637E-007,-.2049157143730432E-005,.3685560335846624E-007,-.5722364185187685E-005,.1363659044716764E-005
10000.48607537723,1500.000000000005,.1771503273387988E-002,.1132998344329772E-006,.3511851202835540E-007,.5554117659474138E-006,.3685560335844776E-007,.9585700101486170E-005,-.2107629029717756E-005
10000.48607537723,1508.016240718153,.1298168389306016E-003,.3598645456428564E-008,.1052021249638761E-007,-.1442963995190766E-007,.3538698328844037E-008,.4753926328498273E-008,.2236496720235122E-009
10000.48607537723,1525.518738660410,.7732382013372595E-004,.9712157540792037E-009,.4010766835348101E-008,-.5235973262618259E-008,.1505777458364580E-008,-.2746393768315626E-008,.1501554177447004E-008
10000.48607537723,1549.418798881102,.6735921253802821E-004,-.4692768457485536E-009,.7984876088685944E-009,-.3526487515497138E-009,.2249468187467234E-009,.1155764151593646E-008,.8749771312717439E-012
10000.48607537723,1575.581201118908,.6454109571762444E-004,.3104933779731641E-009,.2691744778594044E-008,-.3138422620204112E-008,.1103987959438668E-008,-.3512358096725503E-009,-.6799329932630668E-009
10000.48607537723,1599.481261339566,.7779109259377985E-004,-.1489671289830727E-008,-.3248493940063556E-009,.1761121776259599E-008,-.3581925109840862E-009,.7181947023267296E-010,.8396372542068282E-009
10000.48607537723,1616.983759281847,.1036341218409869E-003,-.1101135831437622E-008,.3623674353898991E-008,-.3967683246478653E-008,.1962070045487590E-008,.5469172241566164E-008,-.5965200153838608E-008
10000.48607537723,1624.999999999999,.1488429551056376E-002,.1230866309318054E-006,.1282249177343986E-006,-.3926195778950891E-005,-.4930643216967227E-007,-.2575493991486097E-005,.3471978636508177E-006
10000.48607537723,1625.000000000008,.1488429551056381E-002,.1230866309318116E-006,.1282249177343970E-006,.2571022293095811E-005,-.4930643216968039E-007,.5429394725456873E-005,-.8139863670011607E-006
10000.48607537723,1633.016240718139,.9588221798683856E-004,.4984499687986006E-008,.9667668471006115E-008,-.1592410391657272E-007,.2119015849740993E-008,-.7558589222297481E-009,-.1278284596301598E-008
10000.48607537723,1650.518738660408,.5197229333073071E-004,.1233094631189246E-008,.4677168209227862E-008,-.5938645723065164E-008,.1099168432649419E-008,-.8230326380232368E-009,.1620507704158038E-008
10000.48607537723,1674.418798881097,.4548210749473160E-004,-.3567088396681704E-009,.2558794082351954E-009,.5613224262171115E-011,-.2812551010495443E-009,.4672476989013266E-009,-.5821562252457562E-009
10000.48607537723,1700.581201118914,.4155275614327594E-004,.5979137629271470E-009,.2110882078631430E-008,-.2726128689936619E-008,.5797134803479276E-009,-.2154098429620801E-009,.1125937223871609E-009
10000.48607537723,1724.481261339552,.5291078231957522E-004,-.4638240532499318E-009,-.3766394009298340E-009,.6698940081888075E-009,-.5926829718605254E-009,.4088521564986252E-009,.7632282026144413E-009
10000.48607537723,1741.983759281854,.6547132529028892E-004,-.7364062262068387E-009,-.1411484462906449E-009,.5745527647995978E-009,-.1995431584265126E-009,.2363967250609852E-008,-.1952702500444707E-009
10000.48607537723,1749.999999999983,.9458787108700254E-003,-.7251602212971740E-007,.5547380055372291E-007,-.2482476000145841E-005,-.1928380053832596E-008,-.1254758556367972E-005,.8056466900196078E-006
10000.48607537723,1750.000000000017,.9458787108700424E-003,-.7251602212969985E-007,.5547380055372515E-007,.1882743179291447E-005,-.1928380053839601E-008,.4100998799179370E-005,-.1101683097612614E-005
10000.48607537723,1758.016240718161,.5978663718835826E-004,.3870821491646485E-008,.9330831249733235E-008,-.1337628625278247E-007,.2434958685280355E-008,-.6654714347340816E-008,.3729797742857458E-009
10000.48607537723,1775.518738660420,.3200579501012149E-004,.7356176201483012E-009,.2353558895202543E-008,-.3168063901838717E-008,.7946835129543071E-009,.1553132158728917E-008,.1587452421637835E-008
10000.48607537723,1799.418798881107,.2788573561520218E-004,-.7998164124872979E-010,.8798967535788710E-009,-.8096310592141437E-009,.1522342701319978E-009,-.7908523860149836E-009,.3743119808778257E-009
