10000.48607537723,.000000000000000E+000,5.302053124314604,.1055616342863772E-003,.5355079752566983E-004,-.5004792229008857E-001
10000.48607537723,8.016240718149545,5.245055613400620,.1092829373706174E-003,.5688269513643386E-004,-.4534384289039000E-001
10000.48607537723,25.51873866042869,4.819271799071608,.1066977820470037E-003,.6584712398991145E-004,-.3354735434795043E-001
10000.48607537723,49.41879888109523,3.866153610610179,.9604569392831583E-004,.6733797914969650E-004,-.1693019480470071E-001
10000.48607537723,75.58120111890503,2.911460670445154,.9323021370261931E-004,.6558809306618515E-004,-.6354264368921797E-002
10000.48607537723,99.48126133957076,2.401107104789604,.7397876230052094E-004,.7358219801939026E-004,-.2732242672728547E-002
10000.48607537723,116.9837592818501,2.192451436317651,.6508026939412348E-004,.7645459366972273E-004,-.1553698366343009E-002
10000.48607537723,124.9999999999995,2.126521474796754,.6254348134263376E-004,.7654477306544611E-004,-.1237552906050294E-002
10000.48607537723,124.9999999999989,2.126521474796744,.6254348134263345E-004,.7654477306544566E-004,-.1235272633171746E-002
10000.48607537723,133.0162407181498,2.084634452361983,.6838570482435642E-004,.7064011932681614E-004,-.9712105076414002E-003
10000.48607537723,150.5187386604267,2.000342037276486,.7260188137100213E-004,.6387636055416733E-004,-.5542198422404515E-003
10000.48607537723,174.4187988810964,1.941425800622188,.6937629496261729E-004,.5083322175783476E-004,-.2347758805804164E-003
10000.48607537723,200.5812011189036,1.916882122604777,.6364348293216702E-004,.3182485169010306E-004,-.1389686569511944E-003
10000.48607537723,224.4812613395718,1.906273102104312,.5516783932311093E-004,.2689852217906842E-004,-.1123400003252661E-003
10000.48607537723,241.9837592818481,1.896464056120072,.5178688921503588E-004,.2121947848154342E-004,-.9544856502851066E-004
10000.48607537723,249.9999999999999,1.898321142788656,.5219140352409934E-004,.1957018513031881E-004,-.1020368527188113E-003
10000.48607537723,249.9999999999981,1.898321142788643,.5219140352409896E-004,.1957018513031860E-004,-.1898953055910772E-003
10000.48607537723,258.0162407181497,1.893588383121787,.5034625042099766E-004,.1434891522032215E-004,-.9938139016119606E-004
10000.48607537723,275.5187386604276,1.892778841220233,.4866407259968684E-004,.6509488175847253E-005,-.1012408857139577E-003
10000.48607537723,299.4187988810972,1.874161423319755,.4545160692086712E-004,-.7269981277722387E-006,-.1268169540673439E-003
10000.48607537723,325.5812011189054,1.856783014617568,.4785461875952850E-004,-.7614484301262707E-005,-.1068396435829100E-003
10000.48607537723,349.4812613395671,1.819597898217558,.5035056031017066E-004,-.3534260424314438E-005,.2147924132299753E-004
10000.48607537723,366.9837592818539,1.795955160888448,.5881976386970471E-004,.3785709208638463E-005,.2636577505706452E-004
10000.48607537723,375.0000000000026,1.713379081738160,.5992868255143421E-004,-.2465237871929000E-006,.2186470421662727E-006
10000.48607537723,375.0000000000005,1.713379081738149,.5992868255143357E-004,-.2465237871933032E-006,-.9232396830378956E-003
10000.48607537723,383.0162407181469,1.697103121699677,.8049157800198088E-004,.1119866988835015E-004,.1057711217997138E-004
10000.48607537723,400.5187386604230,1.711968847105699,.7465271580198534E-004,.1465319848315513E-004,-.7858074578061323E-004
10000.48607537723,424.4187988810962,1.558838367756609,.1142801249380681E-003,.5072240257962730E-006,.2468393603750721E-003
10000.48607537723,450.5812011189073,1.444017543050688,.1645329213500458E-003,-.2862545936416134E-004,.4530868837313566E-003
10000.48607537723,474.4812613395653,1.215873154064193,.4256984578172516E-003,-.1145979457384833E-003,.1126708611873211E-002
10000.48607537723,491.9837592818488,1.163891672462482,.7099295460991714E-003,-.1734287607048863E-003,.7992109028044744E-003
10000.48607537723,499.9999999999977,.9764768208336534,.8785593771459039E-003,-.2409344720627884E-003,-.9226092950600796E-003
10000.48607537723,499.9999999999993,.9764768208336562,.8785593771459070E-003,-.2409344720627900E-003,-.1512843293800974E-002
10000.48607537723,508.0162407181474,.9207724141018209,.8974289421333702E-003,-.2933335128048869E-003,.7668915171017748E-003
10000.48607537723,525.5187386604250,.6341263105218824,.6131350384469113E-003,-.2518017080498789E-003,.1498406751128729E-002
10000.48607537723,549.4187988810925,.3096548032690832,.3570341180357243E-003,-.1505528154850765E-003,.2210941750759471E-002
10000.48607537723,575.5812011189098,.1220859111970498,.8158860313316942E-004,-.1768608493141174E-004,.2011805388578237E-002
10000.48607537723,599.4812613395654,.2083748126181934,.1044867039703574E-003,-.3277584895792367E-004,.7204133856489460E-003
10000.48607537723,616.9837592818517,.3836328110189334,.1717788161753490E-003,-.8443647822622033E-004,-.4755880103861300E-003
10000.48607537723,625.0000000000007,.4407981644114159,.1364852098794927E-003,-.1095219089072994E-003,-.4741327276049473E-002
10000.48607537723,625.0000000000039,.4407981644114177,.1364852098794926E-003,-.1095219089072992E-003,-.2636179351850468E-003
10000.48607537723,633.0162407181493,.4152132620544201,.3796121505581692E-004,-.3214998960938410E-004,-.2175683758549483E-003
10000.48607537723,650.5187386604227,.3412024667825692,.1160032041547700E-004,-.9862195145484756E-005,.9170335742401465E-004
10000.48607537723,674.4187988810944,.3021902012055974,.9019472101511612E-005,-.9765941819715087E-005,.1081897500436930E-003
10000.48607537723,700.5812011189064,.1254175454573475,.7859503860039880E-005,-.3813951622306291E-005,.1436257748836580E-003
10000.48607537723,724.4812613395709,.1034403176751462,.1151627921368787E-004,-.7039158771483751E-005,.1338351740461421E-003
10000.48607537723,741.9837592818463,.5334181995835726E-001,.6612153304837538E-005,-.3845395861885463E-005,.1196804878932744E-003
10000.48607537723,750.0000000000015,.1593494631774378,.2487317419966703E-004,-.1121493869752473E-004,-.1336674425441665E-002
10000.48607537723,750.0000000000056,.1593494631774386,.2487317419966742E-004,-.1121493869752475E-004,.4377283763920816E-003
10000.48607537723,758.0162407181422,.2624180920184429E-001,-.8667681680221418E-008,-.1442725166662622E-005,.6983978223418722E-004
10000.48607537723,775.5187386604150,.1283664576447369E-001,.7071942998252098E-008,-.6355275770433389E-006,.3048660680903037E-004
10000.48607537723,799.4187988810949,.8449605782858444E-002,.1800233846900683E-006,-.2943794501898664E-006,.2270332854966370E-004
10000.48607537723,825.5812011189107,.6339951430100597E-002,.1925819322034259E-006,-.1340030455574668E-006,.2028796847030219E-004
10000.48607537723,849.4812613395625,.9193221386381248E-002,.2744890379170443E-006,-.1990883467802475E-006,.2206412338446441E-004
10000.48607537723,866.9837592818446,.1168405126715918E-001,.5603515008004720E-006,-.3980915214189270E-006,.2697066178634489E-004
10000.48607537723,874.9999999999990,.3638384185381069E-001,.3821110903576140E-005,-.2960764145878833E-005,-.1135821292385917E-003
10000.48607537723,875.0000000000010,.3638384185381081E-001,.3821110903576122E-005,-.2960764145878911E-005,.6942256127363685E-004
10000.48607537723,883.0162407181449,.5743131348085593E-002,-.7545529779272861E-008,-.3018109495433263E-006,.1449353285214162E-004
10000.48607537723,900.5187386604171,.2763887418492678E-002,.4059655523760822E-007,-.6898762126327377E-007,.8502169658316747E-005
10000.48607537723,924.4187988810968,.2326525194969064E-002,.3671981715555173E-007,-.3783010138757441E-007,.6777144431330277E-005
10000.48607537723,950.5812011189056,.2337640485415527E-002,.5683832355627007E-007,-.2826521823071810E-007,.6881304109017641E-005
10000.48607537723,974.4812613395675,.2620393396206269E-002,.5934335986048150E-007,-.3445503378640692E-007,.7552189811453179E-005
10000.48607537723,991.9837592818476,.3641633602413165E-002,.1351593282806431E-006,-.3635608202301691E-007,.9327596450562841E-005
10000.48607537723,999.9999999999980,.1763284845137404E-001,.1740106145799069E-005,-.1324675045331832E-005,-.1110936547331581E-004
10000.48607537723,999.9999999999980,.1763284845137404E-001,.1740106145799096E-005,-.1324675045331820E-005,-.8463990853238300E-005
10000.48607537723,1008.016240718138,.1977519053442988E-002,.3193720871221478E-008,-.8907993812417805E-007,.5770990638139803E-005
10000.48607537723,1025.518738660421,.1113168187920677E-002,.1783448630290622E-007,-.2392081163195608E-007,.3410201490893388E-005
10000.48607537723,1049.418798881096,.1000720173208884E-002,.1638116980491445E-007,-.1645603201728753E-007,.2926203708409877E-005
10000.48607537723,1075.581201118908,.9727650976870785E-003,.1943463710087491E-007,-.1560549538729019E-007,.2950954014945865E-005
10000.48607537723,1099.481261339562,.1133602630444100E-002,.2357616220849105E-007,-.1690465331306331E-007,.3209403308596777E-005
10000.48607537723,1116.983759281850,.1433159729438949E-002,.4658838470617588E-007,-.2299004200445510E-007,.4070045341722518E-005
10000.48607537723,1125.000000000006,.6787694411066315E-002,.8200002490846501E-006,-.6979861612799395E-006,-.8301101310434065E-005
10000.48607537723,1125.000000000003,.6787694411066296E-002,.8200002490846308E-006,-.6979861612799482E-006,.6406739681850700E-005
10000.48607537723,1133.016240718150,.8289559794805422E-003,-.6299092407150002E-009,-.3534912450395008E-007,.2430165332168475E-005
10000.48607537723,1150.518738660425,.5395810047237376E-003,.7912959124302161E-008,-.1260685135561354E-007,.1622637242942741E-005
10000.48607537723,1174.418798881095,.4860226895502763E-003,.7958323946277081E-008,-.7407668380469842E-008,.1443770264529584E-005
10000.48607537723,1200.581201118908,.4758166624084761E-003,.8346851845541862E-008,-.7479530027357907E-008,.1416038507869040E-005
10000.48607537723,1224.481261339567,.5451859012507809E-003,.1114639904542212E-007,-.7866881548532659E-008,.1600942088634632E-005
10000.48607537723,1241.983759281857,.6964913409249117E-003,.2226760772301522E-007,-.8798782561718717E-008,.1958033989485657E-005
10000.48607537723,1249.999999999995,.4905354128801245E-002,.4846214877854307E-006,-.4782164448739530E-006,-.1868978510597206E-005
10000.48607537723,1250.000000000008,.4905354128801294E-002,.4846214877854424E-006,-.4782164448739598E-006,-.1536948517214454E-005
10000.48607537723,1258.016240718153,.4715998960443419E-003,-.1493207619415273E-008,-.2104206656265144E-007,.1363329790478386E-005
10000.48607537723,1275.518738660422,.2902769869933407E-003,.4163630924042772E-008,-.6089559477510376E-008,.8701598253807208E-006
10000.48607537723,1299.418798881096,.2644559345264657E-003,.4023885258462077E-008,-.4403928210994843E-008,.7810942910145636E-006
10000.48607537723,1325.581201118905,.2546278114618298E-003,.4521389481737582E-008,-.3698768102060128E-008,.7608143084641267E-006
10000.48607537723,1349.481261339568,.2975636468417195E-003,.5945065189274572E-008,-.4448314358069242E-008,.8705556256831236E-006
10000.48607537723,1366.983759281844,.3748996443938281E-003,.1310495919552428E-007,-.4004701417509706E-008,.1078809103231773E-005
10000.48607537723,1375.000000000005,.3389759905882854E-002,.3278167973061446E-006,-.3277448020918165E-006,-.3404302566412596E-005
